"","alabama","alaska","arizona","arkansas","california","colorado","connecticut","delaware","florida","georgia","hawaii","idaho","illinois","indiana","iowa","kansas","kentucky","louisiana","maine","maryland","massachusetts","michigan","minnesota","mississippi","missouri","montana","nebraska","nevada","new hampshire","new jersey","new mexico","new york","north carolina","north dakota","ohio","oklahoma","oregon","pennsylvania","rhode island","south carolina","south dakota","tennessee","texas","utah","vermont","virginia","washington","west virginia","wisconsin","wyoming"
"2020-06-29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-07-06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-07-13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-07-20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-07-27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-08-03","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-08-10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-08-17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-08-24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-08-31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-09-07","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-09-14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-09-21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-09-28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-10-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-10-12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-10-19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-10-26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-11-02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-11-09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-11-16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-11-23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-11-30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-12-07","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-12-14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-12-21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-12-28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021-01-04","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021-01-11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021-01-18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021-01-25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021-02-01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021-02-08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021-02-15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021-02-22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021-03-01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021-03-08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021-03-15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021-03-22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021-03-29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021-04-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021-04-12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021-04-19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021-04-26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021-05-03","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021-05-10","0.018435935","0.014826083","0.033450097","0.034591846","0.033450097","0.030715549","0.015359587","0.006782357","0.018435935","0.018435935","0.033450097","0.014826083","0.009369238","0.009369238","0.007165555","0.007165555","0.018435935","0.034591846","0.015359587","0.006782357","0.015359587","0.009369238","0.009369238","0.018435935","0.007165555","0.030715549","0.007165555","0.033450097","0.015359587","0.016797082","0.034591846","0.016797082","0.018435935","0.030715549","0.009369238","0.034591846","0.014826083","0.006782357","0.015359587","0.018435935","0.030715549","0.018435935","0.034591846","0.030715549","0.015359587","0.006782357","0.014826083","0.006782357","0.009369238","0.030715549"
"2021-05-17","0.014137507","0.020646773","0.032123335","0.036455158","0.032123335","0.070850238","0.024456348","0.010142286","0.014137507","0.014137507","0.032123335","0.020646773","0.016534725","0.016534725","0.034814272","0.034814272","0.014137507","0.036455158","0.024456348","0.010142286","0.024456348","0.016534725","0.016534725","0.014137507","0.034814272","0.070850238","0.034814272","0.032123335","0.024456348","0.035092458","0.036455158","0.035092458","0.014137507","0.070850238","0.016534725","0.036455158","0.020646773","0.010142286","0.024456348","0.014137507","0.070850238","0.014137507","0.036455158","0.070850238","0.024456348","0.010142286","0.020646773","0.010142286","0.016534725","0.070850238"
"2021-05-24","0.021832770","0.028573718","0.039895359","0.056862570","0.039895359","0.081712119","0.044734608","0.021638000","0.021832770","0.021832770","0.039895359","0.028573718","0.028712742","0.028712742","0.144984558","0.144984558","0.021832770","0.056862570","0.044734608","0.021638000","0.044734608","0.028712742","0.028712742","0.021832770","0.144984558","0.081712119","0.144984558","0.039895359","0.044734608","0.038075268","0.056862570","0.038075268","0.021832770","0.081712119","0.028712742","0.056862570","0.028573718","0.021638000","0.044734608","0.021832770","0.081712119","0.021832770","0.056862570","0.081712119","0.044734608","0.021638000","0.028573718","0.021638000","0.028712742","0.081712119"
"2021-05-31","0.028756088","0.043100704","0.106450990","0.084690571","0.106450990","0.221501112","0.062496100","0.022325434","0.028756088","0.028756088","0.106450990","0.043100704","0.053163603","0.053163603","0.228509277","0.228509277","0.028756088","0.084690571","0.062496100","0.022325434","0.062496100","0.053163603","0.053163603","0.028756088","0.228509277","0.221501112","0.228509277","0.106450990","0.062496100","0.070186570","0.084690571","0.070186570","0.028756088","0.221501112","0.053163603","0.084690571","0.043100704","0.022325434","0.062496100","0.028756088","0.221501112","0.028756088","0.084690571","0.221501112","0.062496100","0.022325434","0.043100704","0.022325434","0.053163603","0.221501112"
"2021-06-07","0.059556108","0.088857353","0.196781397","0.185310975","0.196781397","0.328530043","0.075998448","0.055290964","0.059556108","0.059556108","0.196781397","0.088857353","0.095432177","0.095432177","0.483931839","0.483931839","0.059556108","0.185310975","0.075998448","0.055290964","0.075998448","0.095432177","0.095432177","0.059556108","0.483931839","0.328530043","0.483931839","0.196781397","0.075998448","0.132374197","0.185310975","0.132374197","0.059556108","0.328530043","0.095432177","0.185310975","0.088857353","0.055290964","0.075998448","0.059556108","0.328530043","0.059556108","0.185310975","0.328530043","0.075998448","0.055290964","0.088857353","0.055290964","0.095432177","0.328530043"
"2021-06-14","0.165388390","0.128763631","0.299047321","0.294636637","0.299047321","0.520892024","0.050577834","0.081951737","0.165388390","0.165388390","0.299047321","0.128763631","0.190546975","0.190546975","0.695630848","0.695630848","0.165388390","0.294636637","0.050577834","0.081951737","0.050577834","0.190546975","0.190546975","0.165388390","0.695630848","0.520892024","0.695630848","0.299047321","0.050577834","0.272432357","0.294636637","0.272432357","0.165388390","0.520892024","0.190546975","0.294636637","0.128763631","0.081951737","0.050577834","0.165388390","0.520892024","0.165388390","0.294636637","0.520892024","0.050577834","0.081951737","0.128763631","0.081951737","0.190546975","0.520892024"
"2021-06-21","0.255516469","0.197184324","0.440116704","0.387119412","0.440116704","0.614415050","0.240996942","0.161767513","0.255516469","0.255516469","0.440116704","0.197184324","0.315836102","0.315836102","0.801731288","0.801731288","0.255516469","0.387119412","0.240996942","0.161767513","0.240996942","0.315836102","0.315836102","0.255516469","0.801731288","0.614415050","0.801731288","0.440116704","0.240996942","0.383201122","0.387119412","0.383201122","0.255516469","0.614415050","0.315836102","0.387119412","0.197184324","0.161767513","0.240996942","0.255516469","0.614415050","0.255516469","0.387119412","0.614415050","0.240996942","0.161767513","0.197184324","0.161767513","0.315836102","0.614415050"
"2021-06-28","0.427492917","0.336155564","0.607162535","0.549407840","0.607162535","0.773323476","0.349200159","0.470366448","0.427492917","0.427492917","0.607162535","0.336155564","0.506772399","0.506772399","0.875862181","0.875862181","0.427492917","0.549407840","0.349200159","0.470366448","0.349200159","0.506772399","0.506772399","0.427492917","0.875862181","0.773323476","0.875862181","0.607162535","0.349200159","0.565297782","0.549407840","0.565297782","0.427492917","0.773323476","0.506772399","0.549407840","0.336155564","0.470366448","0.349200159","0.427492917","0.773323476","0.427492917","0.549407840","0.773323476","0.349200159","0.470366448","0.336155564","0.470366448","0.506772399","0.773323476"
"2021-07-05","0.641658545","0.539190590","0.730633497","0.702777863","0.730633497","0.860540986","0.511467695","0.605251849","0.641658545","0.641658545","0.730633497","0.539190590","0.668490827","0.668490827","0.940035105","0.940035105","0.641658545","0.702777863","0.511467695","0.605251849","0.511467695","0.668490827","0.668490827","0.641658545","0.940035105","0.860540986","0.940035105","0.730633497","0.511467695","0.709870696","0.702777863","0.709870696","0.641658545","0.860540986","0.668490827","0.702777863","0.539190590","0.605251849","0.511467695","0.641658545","0.860540986","0.641658545","0.702777863","0.860540986","0.511467695","0.605251849","0.539190590","0.605251849","0.668490827","0.860540986"
"2021-07-12","0.783531189","0.740199029","0.847571552","0.822046876","0.847571552","0.875964820","0.782239854","0.705012560","0.783531189","0.783531189","0.847571552","0.740199029","0.860898316","0.860898316","0.948936582","0.948936582","0.783531189","0.822046876","0.782239854","0.705012560","0.782239854","0.860898316","0.860898316","0.783531189","0.948936582","0.875964820","0.948936582","0.847571552","0.782239854","0.820247352","0.822046876","0.820247352","0.783531189","0.875964820","0.860898316","0.822046876","0.740199029","0.705012560","0.782239854","0.783531189","0.875964820","0.783531189","0.822046876","0.875964820","0.782239854","0.705012560","0.740199029","0.705012560","0.860898316","0.875964820"
"2021-07-19","0.867565572","0.850152314","0.904156923","0.854093730","0.904156923","0.930346847","0.917720079","0.845690489","0.867565572","0.867565572","0.904156923","0.850152314","0.895320535","0.895320535","0.967583179","0.967583179","0.867565572","0.854093730","0.917720079","0.845690489","0.917720079","0.895320535","0.895320535","0.867565572","0.967583179","0.930346847","0.967583179","0.904156923","0.917720079","0.863594115","0.854093730","0.863594115","0.867565572","0.930346847","0.895320535","0.854093730","0.850152314","0.845690489","0.917720079","0.867565572","0.930346847","0.867565572","0.854093730","0.930346847","0.917720079","0.845690489","0.850152314","0.845690489","0.895320535","0.930346847"
"2021-07-26","0.937022746","0.918521345","0.947376072","0.943552434","0.947376072","0.962011397","0.956964791","0.929855883","0.937022746","0.937022746","0.947376072","0.918521345","0.951817632","0.951817632","0.979490876","0.979490876","0.937022746","0.943552434","0.956964791","0.929855883","0.956964791","0.951817632","0.951817632","0.937022746","0.979490876","0.962011397","0.979490876","0.947376072","0.956964791","0.951831400","0.943552434","0.951831400","0.937022746","0.962011397","0.951817632","0.943552434","0.918521345","0.929855883","0.956964791","0.937022746","0.962011397","0.937022746","0.943552434","0.962011397","0.956964791","0.929855883","0.918521345","0.929855883","0.951817632","0.962011397"
"2021-08-02","0.960338652","0.959770083","0.964124680","0.967863798","0.964124680","0.969572961","0.958883286","0.976675630","0.960338652","0.960338652","0.964124680","0.959770083","0.973702371","0.973702371","0.976760149","0.976760149","0.960338652","0.967863798","0.958883286","0.976675630","0.958883286","0.973702371","0.973702371","0.960338652","0.976760149","0.969572961","0.976760149","0.964124680","0.958883286","0.971555352","0.967863798","0.971555352","0.960338652","0.969572961","0.973702371","0.967863798","0.959770083","0.976675630","0.958883286","0.960338652","0.969572961","0.960338652","0.967863798","0.969572961","0.958883286","0.976675630","0.959770083","0.976675630","0.973702371","0.969572961"
"2021-08-09","0.966392338","0.976497769","0.977353513","0.963099241","0.977353513","0.984415829","0.977751076","0.983435869","0.966392338","0.966392338","0.977353513","0.976497769","0.982587516","0.982587516","0.978318393","0.978318393","0.966392338","0.963099241","0.977751076","0.983435869","0.977751076","0.982587516","0.982587516","0.966392338","0.978318393","0.984415829","0.978318393","0.977353513","0.977751076","0.977947295","0.963099241","0.977947295","0.966392338","0.984415829","0.982587516","0.963099241","0.976497769","0.983435869","0.977751076","0.966392338","0.984415829","0.966392338","0.963099241","0.984415829","0.977751076","0.983435869","0.976497769","0.983435869","0.982587516","0.984415829"
"2021-08-16","0.984549642","0.989000320","0.989830673","0.986003935","0.989830673","0.982712805","0.985880613","0.991130114","0.984549642","0.984549642","0.989830673","0.989000320","0.992064536","0.992064536","0.998462915","0.998462915","0.984549642","0.986003935","0.985880613","0.991130114","0.985880613","0.992064536","0.992064536","0.984549642","0.998462915","0.982712805","0.998462915","0.989830673","0.985880613","0.990549982","0.986003935","0.990549982","0.984549642","0.982712805","0.992064536","0.986003935","0.989000320","0.991130114","0.985880613","0.984549642","0.982712805","0.984549642","0.986003935","0.982712805","0.985880613","0.991130114","0.989000320","0.991130114","0.992064536","0.982712805"
"2021-08-23","0.986437321","0.991729915","0.990325272","0.987257063","0.990325272","0.996845305","0.987096488","0.994575381","0.986437321","0.986437321","0.990325272","0.991729915","0.992319226","0.992319226","0.987716436","0.987716436","0.986437321","0.987257063","0.987096488","0.994575381","0.987096488","0.992319226","0.992319226","0.986437321","0.987716436","0.996845305","0.987716436","0.990325272","0.987096488","0.993186235","0.987257063","0.993186235","0.986437321","0.996845305","0.992319226","0.987257063","0.991729915","0.994575381","0.987096488","0.986437321","0.996845305","0.986437321","0.987257063","0.996845305","0.987096488","0.994575381","0.991729915","0.994575381","0.992319226","0.996845305"
"2021-08-30","0.984307170","0.994386733","0.986286879","0.976426721","0.986286879","0.992542386","0.991584182","0.993433058","0.984307170","0.984307170","0.986286879","0.994386733","0.986726820","0.986726820","0.982887805","0.982887805","0.984307170","0.976426721","0.991584182","0.993433058","0.991584182","0.986726820","0.986726820","0.984307170","0.982887805","0.992542386","0.982887805","0.986286879","0.991584182","0.978578985","0.976426721","0.978578985","0.984307170","0.992542386","0.986726820","0.976426721","0.994386733","0.993433058","0.991584182","0.984307170","0.992542386","0.984307170","0.976426721","0.992542386","0.991584182","0.993433058","0.994386733","0.993433058","0.986726820","0.992542386"
"2021-09-06","0.989019454","0.997503042","0.983358264","0.988976538","0.983358264","0.991189837","0.996638179","0.996486366","0.989019454","0.989019454","0.983358264","0.997503042","0.993533015","0.993533015","0.995628774","0.995628774","0.989019454","0.988976538","0.996638179","0.996486366","0.996638179","0.993533015","0.993533015","0.989019454","0.995628774","0.991189837","0.995628774","0.983358264","0.996638179","0.988702118","0.988976538","0.988702118","0.989019454","0.991189837","0.993533015","0.988976538","0.997503042","0.996486366","0.996638179","0.989019454","0.991189837","0.989019454","0.988976538","0.991189837","0.996638179","0.996486366","0.997503042","0.996486366","0.993533015","0.991189837"
"2021-09-13","0.991565347","0.995052218","0.980740249","0.990627468","0.980740249","0.993263364","0.998363912","0.997664571","0.991565347","0.991565347","0.980740249","0.995052218","0.992620945","0.992620945","0.990830660","0.990830660","0.991565347","0.990627468","0.998363912","0.997664571","0.998363912","0.992620945","0.992620945","0.991565347","0.990830660","0.993263364","0.990830660","0.980740249","0.998363912","0.997985423","0.990627468","0.997985423","0.991565347","0.993263364","0.992620945","0.990627468","0.995052218","0.997664571","0.998363912","0.991565347","0.993263364","0.991565347","0.990627468","0.993263364","0.998363912","0.997664571","0.995052218","0.997664571","0.992620945","0.993263364"
"2021-09-20","0.987815738","0.995429158","0.979842722","0.984794617","0.979842722","0.993982971","0.998507738","0.997348964","0.987815738","0.987815738","0.979842722","0.995429158","0.992751241","0.992751241","0.995993257","0.995993257","0.987815738","0.984794617","0.998507738","0.997348964","0.998507738","0.992751241","0.992751241","0.987815738","0.995993257","0.993982971","0.995993257","0.979842722","0.998507738","0.990640521","0.984794617","0.990640521","0.987815738","0.993982971","0.992751241","0.984794617","0.995429158","0.997348964","0.998507738","0.987815738","0.993982971","0.987815738","0.984794617","0.993982971","0.998507738","0.997348964","0.995429158","0.997348964","0.992751241","0.993982971"
